TIME,STATIC,TEK,STAU,TSTATIC,TEK,TSTAU
1676849189.196358,980.9228505926807,980.492196915205,-0.04272526131074998,33.536837937831876,33.763981001377104,35.15625
1676849189.345059,980.9544509752916,980.4855241206236,-0.053406576638437474,33.53717862606049,33.763497829437256,35.15625
1676849189.493384,980.97617250029,980.5213320968637,-0.05416952773327229,33.5359521484375,33.76494734525681,35.15625
1676849189.641946,980.9431091799593,980.4876092452611,-0.04882887006942855,33.53602028608322,33.76563759088516,35.15625
1676849189.790469,980.9231746737199,980.5072923048749,-0.04425116350041962,33.53676980018616,33.76632783651352,35.15625
1676849189.938779,980.9132773383931,980.5316264795567,-0.05035477225909819,33.53561146020889,33.76722515583038,35.15625
1676849190.087121,980.9328400888105,980.5292692085109,-0.053406576638437474,33.53949530601501,33.766189787387844,35.15625
1676849190.235539,980.957922728619,980.5020197138275,-0.047302967879758906,33.53847324132919,33.76605173826218,35.15625
1676849190.384058,980.9700523123014,980.5604775363265,-0.05188067444876783,33.53642911195755,33.76439514875412,35.15625
1676849190.532589,980.9302112387508,980.5235322059475,-0.04425116350041962,33.53731490135193,33.765913689136504,35.15625
1676849190.683791,980.9493588443257,980.5111012259403,-0.05035477225909819,33.53622469902039,33.76453319787979,35.15625
1676849190.83224,980.9165916078351,980.5436797287749,-0.04882887006942855,33.536837937831876,33.76660393476486,35.15625
1676849190.979826,980.9668115685246,980.5290697240192,-0.04577706569008926,33.53711048841476,33.76487832069397,35.15625
1676849191.127258,980.920433966972,980.5423942570953,-0.04272526131074998,33.53704235076904,33.76522344350815,35.15625
1676849191.274933,980.9406553114625,980.5279767183413,-0.05035477225909819,33.53704235076904,33.764602222442626,35.15625
1676849191.423165,980.9232761112457,980.5815326156741,-0.05035477225909819,33.53806441545486,33.76446417331695,35.15625
1676849191.571691,980.9602285039718,980.5502095817844,-0.04882887006942855,33.53717862606049,33.76743222951889,35.15625
1676849191.72023,981.0072542633955,980.5317554152084,-0.053406576638437474,33.53711048841476,33.76646588563919,35.15625
1676849191.868572,980.9355901309734,980.563083924283,-0.04119935912108034,33.53901834249496,33.768191499710085,35.15625
1676849192.017686,980.9704500469784,980.5111576086248,-0.04882887006942855,33.53826882839203,33.766189787387844,35.15625
1676849192.166609,980.9755615445363,980.5444160696923,-0.06027313649195087,33.53527077198029,33.76549954175949,35.15625
1676849192.315844,980.9766074681486,980.5785239089731,-0.05722133211261158,33.53697421312332,33.767018082141874,35.15625
1676849192.465365,980.9159247909142,980.5438086400862,-0.038910505836575876,33.53738303899765,33.76584466457367,35.15625
1676849192.613754,980.9249244916937,980.5123513710222,-0.04119935912108034,33.53711048841476,33.76487832069397,35.15625
1676849192.762254,980.9109061551804,980.4947394231326,-0.05035477225909819,33.53833696603775,33.765913689136504,35.15625
1676849192.910674,980.9689963558994,980.519160201063,-0.053406576638437474,33.53847324132919,33.76480929613113,35.15625
1676849193.059061,980.9816259424613,980.5010838718943,-0.05722133211261158,33.53602028608322,33.76584466457367,35.15625
1676849193.20887,981.0149019289119,980.5128228190605,-0.05874723430228122,33.53833696603775,33.765085394382474,35.15625
1676849193.357327,980.962894733698,980.5419581017835,-0.04425116350041962,33.53854137897491,33.76605173826218,35.15625
1676849193.506572,980.9035548504157,980.5076862403663,-0.03585870145723659,33.53765558958054,33.76425709962845,35.15625
1676849193.655054,980.9134241874912,980.5303410501126,-0.04425116350041962,33.53942716836929,33.76584466457367,35.15625
1676849193.803625,980.9778107573502,980.4976900087094,-0.05188067444876783,33.53874579191208,33.766189787387844,35.15625
1676849193.952213,980.9989306207079,980.5506598597815,-0.05874723430228122,33.53663352489471,33.767018082141874,35.15625
1676849194.100678,980.9809963900666,980.5262319679191,-0.05188067444876783,33.53574773550034,33.76791540145874,35.15625
1676849194.249309,980.9671077306906,980.6258927925985,-0.055695429922941936,33.53765558958054,33.767018082141874,35.15625
1676849194.397925,980.9880416587018,980.5692500322656,-0.053406576638437474,33.53963158130646,33.76743222951889,35.15625
1676849194.546353,981.0099670647338,980.5548465308343,-0.053406576638437474,33.53745117664337,33.76722515583038,35.15625
1676849194.694838,980.8979813622968,980.5499376330478,-0.02822919050888838,33.53670166254044,33.76853662252426,35.15625
1676849194.84394,980.8977866508395,980.5440010949807,-0.04272526131074998,33.53745117664337,33.76694905757904,35.15625
1676849194.992624,980.9483679924358,980.583731350533,-0.05416952773327229,33.536837937831876,33.76991711378098,35.15625
1676849195.141456,980.9820601962562,980.5570113807879,-0.05874723430228122,33.54058550834656,33.76715613126755,35.15625
1676849195.29091,980.9995508929438,980.5877255305578,-0.06027313649195087,33.53711048841476,33.769019794464114,35.15625
1676849195.441426,980.9668115685246,980.5419863389269,-0.05416952773327229,33.53711048841476,33.76688003301621,35.15625
1676849195.589912,980.9374973393599,980.5304770340116,-0.04119935912108034,33.53942716836929,33.76529246807098,35.15625
1676849195.740951,980.9064809400076,980.5211446886947,-0.034332799267566945,33.536837937831876,33.76853662252426,35.15625
1676849195.889363,980.9758019340292,980.5385572084525,-0.05416952773327229,33.53704235076904,33.766189787387844,35.15625
1676849196.039044,980.9796071225335,980.5394930669785,-0.05188067444876783,33.53806441545486,33.76639686107635,35.15625
1676849196.188555,980.9441642893464,980.5240389128419,-0.04425116350041962,33.53751931428909,33.76715613126755,35.15625
1676849196.33886,980.9281186940811,980.5565187191014,-0.053406576638437474,33.53745117664337,33.76632783651352,35.15625
1676849196.488419,980.9565248933077,980.5526887423606,-0.04882887006942855,33.53745117664337,33.76750125408173,35.15625
1676849196.636867,980.9568675871161,980.5058991044722,-0.04577706569008926,33.53697421312332,33.76632783651352,35.15625
1676849196.785863,980.943988277189,980.5054628745623,-0.04119935912108034,33.537860002517704,33.76715613126755,35.15625
1676849196.934283,980.9739497543101,980.5009548911955,-0.05035477225909819,33.53895020484924,33.76660393476486,35.15625
1676849197.082605,980.9602555491135,980.4933673386736,-0.047302967879758906,33.54010854482651,33.766534910202026,35.15625
1676849197.231286,980.9331362000678,980.5412288056162,-0.05188067444876783,33.54004040718078,33.767363204956055,35.15625
1676849197.380713,980.9621171190831,980.5418785855209,-0.053406576638437474,33.53799627780914,33.76826052427292,35.15625
1676849197.529113,980.9657555826712,980.523375055299,-0.05035477225909819,33.53915461778641,33.76584466457367,35.15625
1676849197.678818,980.9677744898311,980.5069568737835,-0.05035477225909819,33.53711048841476,33.76556856632233,35.15625
1676849197.827764,980.9332201045748,980.5108292176894,-0.047302967879758906,33.53820069074631,33.76563759088516,35.15625
1676849197.976479,980.9085908881103,980.5264898613008,-0.04577706569008926,33.539835994243624,33.76639686107635,35.15625
1676849198.126468,980.9281175458921,980.5336341811926,-0.04425116350041962,33.54099433422088,33.767087106704714,35.15625
1676849198.274978,980.9356274134509,980.5237457606731,-0.047302967879758906,33.53820069074631,33.767639303207396,35.15625
1676849198.424663,980.9178680764392,980.5531319553126,-0.047302967879758906,33.54051737070083,33.76688003301621,35.15625
1676849198.573258,980.9657555826712,980.5111082752156,-0.06027313649195087,33.53915461778641,33.7647402715683,35.15625
1676849198.722565,980.97046865554,980.5044847733158,-0.05416952773327229,33.537860002517704,33.765706615447996,35.15625
1676849198.871882,980.8895084091357,980.5042127361312,-0.034332799267566945,33.53949530601501,33.76681100845337,35.15625
1676849199.021014,980.9110728629166,980.5034340406643,-0.05188067444876783,33.53820069074631,33.7666729593277,35.15625
1676849199.169872,980.968033431788,980.524988864022,-0.055695429922941936,33.53847324132919,33.76777735233307,35.15625
1676849199.318864,980.9743017417408,980.528575125947,-0.05188067444876783,33.53826882839203,33.76853662252426,35.15625
1676849199.467574,980.9335617097278,980.5392140484656,-0.053406576638437474,33.541266884803775,33.76729418039322,35.15625
1676849199.616631,980.9082854703281,980.5539459777195,-0.04882887006942855,33.53949530601501,33.76805345058441,35.15625
1676849199.765444,980.9470893277278,980.5092625731448,-0.04882887006942855,33.54024482011795,33.76964101552963,35.15625
1676849199.916556,980.9935509207385,980.5282396750405,-0.06332494087129015,33.53847324132919,33.76777735233307,35.15625
1676849200.065693,980.9772548602059,980.5040626303694,-0.04577706569008926,33.540381095409394,33.76694905757904,35.15625
1676849200.215374,980.9020264499305,980.5061922680912,-0.04272526131074998,33.53949530601501,33.76584466457367,35.15625
1676849200.365199,980.966570431169,980.4927950447131,-0.05416952773327229,33.538882067203524,33.76791540145874,35.15625
1676849200.514285,980.9872361198842,980.540278831193,-0.06332494087129015,33.53969971895218,33.76674198389053,35.15625
1676849200.663223,980.960218294124,980.5254744117768,-0.05188067444876783,33.540926196575164,33.76839857339859,35.15625
